transaction_id,product_id,customer_id,transaction_date,Recency,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,gender,past_3_years_bike_related_purchases,DOB,AGE,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation
18330,23,1279,4/27/2017,247,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75,Male,30,8/12/1962,61,Staff Accountant I,Financial Services,Mass Customer,N,No,20,,4817,QLD,Australia,3
18331,71,2464,6/20/2017,193,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,10/24/1995,737.17,Male,78,4/6/1983,41,Speech Pathologist,Retail,Mass Customer,N,No,6,,2573,NSW,Australia,8
18332,6,107,5/28/2017,216,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,9/28/2004,91.15,Female,97,7/1/1990,33,Nurse Practicioner,Financial Services,Mass Customer,N,Yes,9,,2096,NSW,Australia,12
18333,50,759,5/9/2017,235,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3/22/2002,431.33,Male,89,4/18/1963,61,Clinical Specialist,Health,High Net Worth,N,No,13,,2227,NSW,Australia,10
18334,52,917,11/11/2017,49,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,11/25/2001,450.77,Male,63,5/6/1964,60,VP Product Management,Financial Services,Mass Customer,N,No,19,,3188,VIC,Australia,9
18335,16,134,2/7/2017,326,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,11/9/1996,182.81,Female,34,8/1/1997,26,Legal Assistant,Telecommunications,Affluent Customer,N,Yes,5,,2158,NSW,Australia,11
18337,86,1037,10/4/2017,87,TRUE,Cancelled,OHM Cycles,Standard,medium,medium,235.63,125.07,8/7/2004,110.56,Female,95,8/8/1956,67,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10,,2031,NSW,Australia,11
18338,72,361,3/29/2017,276,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,10/10/2014,90.1,Female,59,3/27/1999,25,Software Engineer IV,Health,Mass Customer,N,Yes,2,,2075,NSW,Australia,11
18339,20,142,2/22/2017,311,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,5/5/2010,195.34,Male,57,8/7/1967,56,Quality Engineer,Health,Affluent Customer,N,No,17,,3058,VIC,Australia,9
18340,45,1669,10/11/2017,80,FALSE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,9/28/2004,745.94,Male,74,3/18/1978,46,VP Accounting,Financial Services,High Net Worth,N,Yes,21,,2155,NSW,Australia,11
18341,51,2344,11/13/2017,47,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,7/21/2003,802.26,Male,93,3/4/1993,31,Nurse,Financial Services,Mass Customer,N,Yes,7,,2155,NSW,Australia,10
18343,100,2475,7/30/2017,153,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,5/6/1991,830.24,Female,68,5/2/1977,47,Quality Control Specialist,n/a,Mass Customer,N,No,20,,4017,QLD,Australia,5
18344,74,2364,6/25/2017,188,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,5/22/2000,827.16,Male,19,9/22/1995,28,Speech Pathologist,n/a,Mass Customer,N,Yes,13,,4152,QLD,Australia,9
18347,87,2465,12/19/2017,11,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,1/5/2003,471.6,Female,31,6/12/1984,39,Senior Editor,n/a,Mass Customer,N,Yes,2,,2761,NSW,Australia,8
18348,47,1302,1/10/2017,354,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,10/1/2006,189.28,Female,29,5/3/1998,26,Biostatistician I,Financial Services,Affluent Customer,N,Yes,2,,4053,QLD,Australia,7
18349,60,3442,6/10/2017,203,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,5/18/2012,217.51,Female,17,5/22/1962,61,Research Associate,Retail,Mass Customer,N,Yes,14,,2295,NSW,Australia,8
18350,29,390,6/15/2017,198,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,11/22/2016,135.85,Male,83,11/25/1997,26,Programmer Analyst II,Health,Affluent Customer,N,No,3,,2100,NSW,Australia,10
18351,47,3306,10/1/2017,90,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,10/1/2006,189.28,Male,50,5/17/1991,32,Compensation Analyst,Financial Services,Mass Customer,N,No,7,,2170,NSW,Australia,9
18352,57,3117,3/5/2017,300,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,7/20/1993,1630.25,Female,68,6/11/1995,28,Cost Accountant,Financial Services,Affluent Customer,N,Yes,6,,3805,VIC,Australia,7
18353,23,2678,9/8/2017,113,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75,Male,33,12/30/1976,47,Sales Associate,Health,Mass Customer,N,No,11,,3191,VIC,Australia,11
18354,37,841,3/16/2017,289,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,10/22/2005,1544.61,Male,93,9/22/1966,57,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8,,3187,VIC,Australia,11
18356,6,1050,7/27/2017,156,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2/7/2003,91.15,Female,7,7/29/1973,50,Software Consultant,Telecommunications,Mass Customer,N,Yes,15,,2131,NSW,Australia,11
18357,0,2559,1/31/2017,333,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,3/8/2009,4.8,Female,7,6/21/1969,54,Assistant Media Planner,Entertainment,High Net Worth,N,No,8,,2650,NSW,Australia,2
18358,33,856,12/14/2017,16,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,6/7/2010,144.26,Male,63,10/1/1988,35,Quality Engineer,Financial Services,Mass Customer,N,Yes,9,,3139,VIC,Australia,7
18359,77,1371,2/18/2017,315,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21,Female,39,8/2/1959,64,Design Engineer,Retail,Mass Customer,N,Yes,13,,3840,VIC,Australia,1
18360,23,2372,4/29/2017,245,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75,Male,14,9/10/1977,46,Clinical Specialist,Health,Affluent Customer,N,No,10,,3149,VIC,Australia,12
18362,64,1597,3/4/2017,301,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,5/18/2012,872.89,Male,93,2/1/1977,47,Nurse Practicioner,Retail,Affluent Customer,N,No,14,,2224,NSW,Australia,10
18364,0,1217,11/30/2017,30,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,10/4/1997,45.96,Female,67,8/19/1968,55,Structural Engineer,Manufacturing,High Net Worth,N,No,16,,2580,NSW,Australia,4
18365,90,1931,12/7/2017,23,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,5/10/2005,72.6,Male,85,11/6/1973,50,Senior Developer,Health,Affluent Customer,N,No,6,,4132,QLD,Australia,5
18367,100,256,12/3/2017,27,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,3/12/2013,152.55,Female,16,5/7/1975,49,Director of Sales,Health,High Net Worth,N,Yes,21,,2287,NSW,Australia,7
18368,24,2662,9/3/2017,118,TRUE,Approved,Solex,Road,medium,large,1777.8,820.78,6/23/1999,957.02,Female,53,12/21/1977,46,Accountant IV,Property,Mass Customer,N,Yes,16,,2460,NSW,Australia,2
18370,49,1611,8/1/2017,151,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,12/17/1998,327.98,Male,93,11/22/1971,52,Developer IV,Health,High Net Worth,N,Yes,13,,2261,NSW,Australia,9
18373,82,2877,3/8/2017,297,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,8/2/2015,459.46,Male,59,11/1/1967,56,Senior Sales Associate,Property,Affluent Customer,N,Yes,18,,4211,QLD,Australia,5
18374,73,2305,6/5/2017,208,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,7/25/2004,1612.25,Female,91,7/9/1984,39,Chief Design Engineer,Financial Services,Affluent Customer,N,Yes,13,,3149,VIC,Australia,10
18376,48,2782,4/8/2017,266,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,7/28/2014,812.44,Female,91,5/11/1988,35,Tax Accountant,IT,Mass Customer,N,No,12,,2170,NSW,Australia,8
18377,41,3064,6/2/2017,211,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,12/11/2007,104.24,Male,96,6/14/1995,28,Product Engineer,Financial Services,Affluent Customer,N,Yes,4,,3064,VIC,Australia,8
18380,66,1611,8/7/2017,145,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,4/5/1996,574.62,Male,93,11/22/1971,52,Developer IV,Health,High Net Worth,N,Yes,13,,2261,NSW,Australia,9
18381,77,2035,7/28/2017,155,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21,Male,40,6/1/1979,44,Senior Developer,Health,Mass Customer,N,No,19,,2428,NSW,Australia,7
18382,65,272,5/19/2017,225,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,12/6/2016,1028.76,Female,22,6/6/1987,36,Product Engineer,Retail,Mass Customer,N,Yes,1,,2065,NSW,Australia,12
18383,23,1358,2/2/2017,331,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,12/16/1998,817.36,Male,8,4/11/1994,30,Dental Hygienist,Health,High Net Worth,N,No,6,,3340,VIC,Australia,3
18384,92,2559,9/19/2017,102,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1/21/1991,1630.25,Female,7,6/21/1969,54,Assistant Media Planner,Entertainment,High Net Worth,N,No,8,,2650,NSW,Australia,2
18385,91,2478,7/22/2017,161,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,7/26/1999,25.09,Male,85,7/7/1966,57,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,10,,4370,QLD,Australia,6
18386,23,75,10/31/2017,60,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75,Female,28,7/15/1978,45,VP Product Management,Property,Mass Customer,N,No,19,,2756,NSW,Australia,8
18387,19,2811,12/5/2017,25,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,3/8/2009,4.8,Female,29,11/29/1976,47,Internal Auditor,Property,Mass Customer,N,No,22,,2141,NSW,Australia,9
18388,68,2979,9/7/2017,114,TRUE,Cancelled,OHM Cycles,Standard,medium,medium,1636.9,44.71,8/20/2010,1592.19,Female,39,7/25/1976,47,Tax Accountant,Retail,Mass Customer,N,No,18,,3053,VIC,Australia,6
18389,62,1085,6/26/2017,187,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,6/23/1993,179.44,Male,4,9/12/1975,48,Internal Auditor,Health,Mass Customer,N,No,8,,4509,QLD,Australia,7
18390,74,245,10/6/2017,85,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,5/22/2000,827.16,Female,6,9/26/2001,22,Associate Professor,Financial Services,Affluent Customer,N,No,1,,3500,VIC,Australia,1
18391,3,546,7/29/2017,154,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,11/10/2006,1702.55,Female,80,2/24/1981,43,Information Systems Manager,Health,Mass Customer,N,Yes,12,,2340,NSW,Australia,2
18392,61,625,4/23/2017,251,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,7/10/1991,64.51,Female,33,11/27/1974,49,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,7,,4116,QLD,Australia,7
18393,5,2459,5/22/2017,222,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8/9/2005,451.65,Female,67,1/10/1986,38,Quality Engineer,Manufacturing,High Net Worth,N,No,18,,4034,QLD,Australia,6
18394,59,952,5/22/2017,222,FALSE,Approved,Solex,Standard,medium,large,1061.56,733.58,8/24/2011,327.98,Female,34,6/13/1971,52,VP Sales,Financial Services,Affluent Customer,N,Yes,6,,3752,VIC,Australia,7
18395,58,2171,3/19/2017,286,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,11/25/2001,450.77,Female,21,2/10/1970,54,Pharmacist,Health,High Net Worth,N,No,10,,2138,NSW,Australia,9
18396,57,1832,5/8/2017,236,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,5/18/2012,1630.25,Female,53,11/5/1964,59,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,12,,4701,QLD,Australia,3
18397,65,650,2/19/2017,314,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2/4/2016,1028.76,Male,81,10/24/1977,46,Assistant Manager,Health,Mass Customer,N,No,13,,2565,NSW,Australia,7
18399,4,2210,7/31/2017,152,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,12/17/1998,1383.61,Male,16,11/24/1985,38,Registered Nurse,Health,High Net Worth,N,No,5,,3977,VIC,Australia,5
18400,55,1802,12/17/2017,13,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/21/2003,1295.43,Female,3,4/11/1973,51,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7,,4157,QLD,Australia,9
18401,57,3360,7/14/2017,169,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1/21/1991,1630.25,Female,77,3/23/1963,61,Quality Engineer,Health,Affluent Customer,N,No,5,,2173,NSW,Australia,10
18402,60,1504,8/27/2017,125,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,8/20/2010,217.51,Male,98,1/3/1975,49,Data Coordiator,Property,Affluent Customer,N,Yes,13,,2211,NSW,Australia,10
18404,13,1215,9/25/2017,96,FALSE,Approved,Solex,Standard,medium,medium,1163.89,589.27,7/9/2016,574.62,Female,79,2/26/1967,57,VP Quality Control,Manufacturing,Mass Customer,N,No,11,,2231,NSW,Australia,10
18405,54,2794,11/3/2017,57,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,10/18/2015,1279.4,Female,41,11/6/1975,48,Social Worker,Health,Mass Customer,N,Yes,18,,2216,NSW,Australia,8
18406,70,3360,1/7/2017,357,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,4/11/2015,198.29,Female,77,3/23/1963,61,Quality Engineer,Health,Affluent Customer,N,No,5,,2173,NSW,Australia,10
18407,76,2372,10/27/2017,64,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,513.85,10/10/2014,128.46,Male,14,9/10/1977,46,Clinical Specialist,Health,Affluent Customer,N,No,10,,3149,VIC,Australia,12
18408,96,1186,11/12/2017,48,FALSE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,10/10/2002,129.01,Male,70,5/28/1977,46,Help Desk Operator,Manufacturing,Affluent Customer,N,Yes,20,,2061,NSW,Australia,10
18409,77,404,12/12/2017,18,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,12/18/2004,445.21,Male,92,12/17/1995,28,Geologist I,Financial Services,Affluent Customer,N,Yes,4,,2536,NSW,Australia,4
18410,60,749,2/11/2017,322,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,8/24/2011,217.51,Male,47,8/1/1972,51,Environmental Specialist,Argiculture,Mass Customer,N,No,19,,3068,VIC,Australia,12
18411,93,2358,5/2/2017,242,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,7/28/2014,583.27,Male,26,5/1/1959,65,Senior Sales Associate,Retail,High Net Worth,N,Yes,15,,4301,QLD,Australia,2
18412,1,503,10/8/2017,83,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,9/15/2012,448.68,Male,87,7/19/1989,34,Dental Hygienist,Health,Affluent Customer,N,Yes,10,,2133,NSW,Australia,10
18414,63,2290,10/19/2017,72,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,5/18/2012,1383.61,Male,18,3/10/1981,43,Account Executive,Manufacturing,Mass Customer,N,Yes,5,,3631,VIC,Australia,3
18415,51,1172,3/18/2017,287,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,7/21/2003,802.26,Male,48,4/12/1974,50,Recruiter,n/a,Mass Customer,N,Yes,17,,2230,NSW,Australia,9
18416,29,911,2/28/2017,305,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,11/22/2016,135.85,Male,62,10/13/1974,49,Structural Analysis Engineer,Property,Affluent Customer,N,No,3,,2747,NSW,Australia,8
18417,0,1200,10/12/2017,79,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,3/29/2016,50.66,Female,38,4/30/1974,50,Librarian,Entertainment,High Net Worth,N,No,18,,4350,QLD,Australia,3
18418,7,2535,8/24/2017,128,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,9/28/2004,745.94,Male,53,8/20/1981,42,Accountant III,Financial Services,Affluent Customer,N,No,13,,4209,QLD,Australia,4
18419,78,1113,7/21/2017,162,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,7/25/2004,1055.82,Male,45,6/24/1992,31,Recruiter,Property,Mass Customer,N,No,6,,2037,NSW,Australia,12
18420,77,3166,6/21/2017,192,TRUE,Cancelled,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21,Male,96,5/11/1955,69,Social Worker,Health,Mass Customer,N,No,20,,2017,NSW,Australia,8
18421,34,3130,3/20/2017,285,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,3/18/2003,309.81,Female,53,1/25/1971,53,VP Product Management,Telecommunications,Mass Customer,N,No,17,,4503,QLD,Australia,4
18422,30,1752,10/22/2017,69,FALSE,Approved,Solex,Standard,high,medium,748.17,448.9,11/10/1991,299.27,Female,92,1/27/1977,47,Systems Administrator II,n/a,Mass Customer,N,No,17,,2154,NSW,Australia,10
18423,64,1595,7/27/2017,156,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,12/17/1998,217.51,Female,15,2/21/1976,48,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,11,,3197,VIC,Australia,9
18425,23,2821,11/9/2017,51,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75,Male,13,1/23/1985,39,Human Resources Assistant III,Property,Affluent Customer,N,No,11,,2099,NSW,Australia,11
18426,63,2695,6/8/2017,205,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,5/21/2015,1383.61,Female,88,8/16/1976,47,Statistician II,Manufacturing,Mass Customer,N,Yes,19,,2068,NSW,Australia,12
18428,34,739,12/29/2017,1,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,3/18/2003,309.81,Male,36,12/13/1964,59,Senior Editor,Manufacturing,Mass Customer,N,No,8,,3191,VIC,Australia,11
18429,74,2482,5/12/2017,232,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,9/9/2003,827.16,Male,95,12/10/1953,70,Pharmacist,Health,Mass Customer,N,Yes,10,,2145,NSW,Australia,9
18430,27,1626,2/14/2017,319,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,6/23/1999,110.81,Female,82,4/19/1979,45,VP Accounting,Financial Services,Mass Customer,N,No,14,,4570,QLD,Australia,5
18431,51,1957,3/21/2017,284,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,4/10/2012,802.26,Male,1,9/19/1977,46,Accountant IV,Property,Affluent Customer,N,No,4,,3108,VIC,Australia,10
18433,92,2620,11/30/2017,30,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1/5/2003,155.65,Male,26,4/30/1999,25,Civil Engineer,Manufacturing,Mass Customer,N,No,1,,2190,NSW,Australia,10
18434,89,2248,10/24/2017,67,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,4/20/1993,1305.25,Female,33,5/23/1996,27,Software Engineer I,Manufacturing,Mass Customer,N,No,1,,3127,VIC,Australia,12
18435,33,2166,1/16/2017,348,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,10/11/1992,144.26,Female,78,11/9/1984,39,Nurse,Property,Mass Customer,N,No,16,,2770,NSW,Australia,6
18436,0,2011,1/1/2017,363,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,8/2/2015,75.48,Male,68,1/22/1978,46,VP Sales,Manufacturing,High Net Worth,N,Yes,12,,2068,NSW,Australia,12
18437,3,1625,12/21/2017,9,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,5/21/2015,1702.55,Male,20,12/9/1977,46,Information Systems Manager,Property,Mass Customer,N,Yes,10,,2763,NSW,Australia,8
18438,82,817,4/26/2017,248,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,8/2/2015,459.46,Male,38,4/8/1992,32,Editor,Financial Services,Mass Customer,N,Yes,6,,3976,VIC,Australia,5
18439,83,615,3/9/2017,296,FALSE,Approved,Solex,Touring,medium,large,2083.94,675.03,9/16/2013,1408.91,Female,93,5/11/1956,68,Human Resources Assistant I,Property,Mass Customer,N,No,19,,4120,QLD,Australia,9
18440,53,1937,7/2/2017,181,TRUE,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2/9/1997,693.76,Male,69,1/8/1974,50,Quality Engineer,Health,Mass Customer,N,No,19,,2619,NSW,Australia,3
18441,29,2068,7/22/2017,161,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,11/3/2000,834.94,Female,23,8/8/1956,67,Account Representative I,n/a,High Net Worth,N,No,8,,2835,NSW,Australia,1
18442,73,2594,9/25/2017,96,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,8/31/2002,1612.25,Male,90,6/23/1997,26,Internal Auditor,Manufacturing,Mass Customer,N,No,2,,2197,NSW,Australia,9
18444,86,2385,11/29/2017,31,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,8/7/2004,110.56,Male,70,12/17/1958,65,Dental Hygienist,Health,Mass Customer,N,No,8,,3074,VIC,Australia,7
18445,57,2292,5/1/2017,243,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1/21/1991,1630.25,Female,17,6/2/1998,25,Research Nurse,Health,Mass Customer,N,Yes,2,,2525,NSW,Australia,9
18446,23,2761,1/6/2017,358,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,4/12/1993,75.75,Female,78,11/11/1961,62,Information Systems Manager,Financial Services,Mass Customer,N,No,19,,2214,NSW,Australia,9
18447,63,2227,2/23/2017,310,FALSE,Approved,Solex,Standard,medium,medium,1483.2,99.59,5/21/2015,1383.61,Male,45,7/16/1976,47,Systems Administrator I,Property,Affluent Customer,N,Yes,9,,3918,VIC,Australia,7
18448,97,114,2/4/2017,329,FALSE,Approved,Solex,Standard,medium,large,202.62,151.96,3/29/2016,50.66,Female,10,10/23/1985,38,Teacher,Entertainment,Affluent Customer,N,No,8,,2170,NSW,Australia,9
18449,0,3251,1/13/2017,351,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,8/10/1994,41.13,Female,95,8/27/1976,47,Safety Technician II,Financial Services,High Net Worth,N,Yes,8,,2193,NSW,Australia,10
18450,42,1950,8/9/2017,143,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,5/9/2011,199.1,Male,27,10/7/1963,60,Web Developer II,Manufacturing,Affluent Customer,N,Yes,19,,2795,NSW,Australia,6
18451,14,2268,8/9/2017,143,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,8/5/2003,152.55,Female,66,10/7/1965,58,Pharmacist,Health,Mass Customer,N,No,19,,3218,VIC,Australia,8
18452,64,1802,6/29/2017,184,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,5/18/2012,872.89,Female,3,4/11/1973,51,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7,,4157,QLD,Australia,9
18453,1,89,12/1/2017,29,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68,Male,74,1/22/1967,57,Speech Pathologist,Health,Mass Customer,N,Yes,14,,2100,NSW,Australia,11
18454,73,1770,4/19/2017,255,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,7/10/1991,1612.25,Female,63,4/10/1995,29,Junior Executive,n/a,Mass Customer,N,Yes,7,,2155,NSW,Australia,10
18455,40,506,11/4/2017,56,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2/2/2006,583.27,Female,43,2/14/1985,39,Health Coach II,Retail,Mass Customer,N,No,21,,3911,VIC,Australia,10
